DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-02|00:01|SATELLITE|HARRY STYLES
2024-09-02|00:04|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-02|00:09|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|00:12|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-02|00:14|STUMBLIN IN|CYRIL
2024-09-02|00:18|ONDE ANDA|CALEMA & ZÃ‰ FILIPE
2024-09-02|00:21|QUEVEDO: BZRP MUSIC SESSIONS, VOL. 52|BIZARRAP & QUEVEDO
2024-09-02|00:24|LUNCH|BILLIE EILISH
2024-09-02|00:27|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|00:30|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-02|00:32|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-02|00:36|WHY WHY WHY|SHAWN MENDES
2024-09-02|00:38|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|00:43|CHAMADA NAO ATENDIDA|BARBARA TINOCO
2024-09-02|00:45|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-02|00:49|NOT LIKE US|KENDRICK LAMAR
2024-09-02|00:54|EL CHAPO|WET BED GANG
2024-09-02|00:58|SUBSTITUTION|PURPLE DISCO MACHINE & KUNGS
2024-09-02|01:01|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|01:04|ESCAPISM|RAYE FEAT. 070 SHAKE
2024-09-02|01:07|HOUDINI|EMINEM
2024-09-02|01:11|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-02|01:13|OHNANA|KAPO
2024-09-02|01:16|OLHA PARA NOS|SORAIA RAMOS FEAT. CAROLINA DESLANDES
2024-09-02|01:19|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|01:23|TOUGH|QUAVO & LANA DEL REY
2024-09-02|01:26|TOO SWEET|HOZIER
2024-09-02|01:30|HERO|NELSON FREITAS
2024-09-02|01:34|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|01:37|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-02|01:40|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|01:42|WHERE U @|SLOW J
2024-09-02|01:44|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-02|01:47|ESPRESSO|SABRINA CARPENTER
2024-09-02|01:51|WHAT WAS I MADE FOR|BILLIE EILISH
2024-09-02|01:55|GIRLS|THE KID LAROI
2024-09-02|01:57|LIL BOO THANG|PAUL RUSSELL
2024-09-02|01:59|VAMPIRE|OLIVIA RODRIGO
2024-09-02|02:03|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-02|02:10|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|02:12|WOMANS WORLD|KATY PERRY
2024-09-02|02:15|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-02|02:19|CASA|D.A.M.A. FEAT. BUBA ESPINHO
2024-09-02|02:22|FLOWERS|MILEY CYRUS
2024-09-02|02:25|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-02|02:28|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|02:32|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-02|02:35|I LIKE THE WAY YOU KISS ME|ARTEMAS
2024-09-02|02:37|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-02|02:42|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|02:45|OBEAH ME|RICHIE CAMPBELL
2024-09-02|02:47|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-02|02:50|MOVE|ADAM PORT
2024-09-02|02:53|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-02|02:56|SNAP|ROSA LINN
2024-09-02|02:58|LIL BOO THANG|PAUL RUSSELL
2024-09-02|03:00|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|03:04|TAKE ME OUT|FRANZ FERDINAND
2024-09-02|03:08|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-02|03:11|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-02|03:14|CHIHIRO|GRAVAGERZ
2024-09-02|03:16|ESTRADA|PEDRO MAFAMA
2024-09-02|03:19|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|03:22|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-02|03:24|ACORDAR|PLUTONIO
2024-09-02|03:28|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-02|03:32|STAY|WUANT & BLUNDER
2024-09-02|03:34|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|03:37|TA TUDO BEM|T-REX
2024-09-02|03:41|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-02|03:44|CALON|NININHO VAZ MAIA
2024-09-02|03:46|NOVIDADE NA AREA|MC LIVINHO & DJ MATT D
2024-09-02|03:49|USED TO BE YOUNG|MILEY CYRUS
2024-09-02|03:53|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-02|03:55|HEAD DOWN|LOST FREQUENCIES & BASTILLE
2024-09-02|03:58|LIL BOO THANG|PAUL RUSSELL
2024-09-02|04:00|MONICA|JULINHO KSD FEAT. SORAIA RAMOS
2024-09-02|04:03|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-02|04:09|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|04:13|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-02|04:15|SI NO ESTÃS|IÃ‘IGO QUINTERO
2024-09-02|04:18|LUNCH|BILLIE EILISH
2024-09-02|04:21|FEEL GOOD INC|GORILLAZ FEAT. DE LA SOUL
2024-09-02|04:25|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-02|04:28|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|04:31|TOUGH|QUAVO & LANA DEL REY
2024-09-02|04:35|LOVIN ON ME|JACK HARLOW
2024-09-02|04:37|DARLING|SHIMZA WITH ALOE BLACC
2024-09-02|04:42|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|04:45|PRECO CERTO|PEDRO MAFAMA
2024-09-02|04:48|STARGAZING|MYLES SMITH
2024-09-02|04:51|A NOSSA DANCA|CALEMA
2024-09-02|04:54|WHY WHY WHY|SHAWN MENDES
2024-09-02|04:57|LOVE ON|SELENA GOMEZ
2024-09-02|05:00|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|05:02|DO I WANNA KNOW|ARCTIC MONKEYS
2024-09-02|05:07|NOT LIKE US|KENDRICK LAMAR
2024-09-02|05:12|EL CHAPO|WET BED GANG
2024-09-02|05:16|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-02|05:19|CRISTALIZA|BARBARA BANDEIRA
2024-09-02|05:22|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|05:24|STICK SEASON|NOAH KAHAN
2024-09-02|05:27|HOUDINI|EMINEM
2024-09-02|05:31|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-02|05:33|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|05:37|LOUCAMENTE|D.A.M.A. FEAT. LOS ROMEROS
2024-09-02|05:41|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-02|05:44|TATA|SLOW J
2024-09-02|05:48|ON MY LOVE|ZARA LARSSON X DAVID GUETTA
2024-09-02|05:52|WOMANS WORLD|KATY PERRY
2024-09-02|05:54|SELFISH|JUSTIN TIMBERLAKE
2024-09-02|05:58|LIL BOO THANG|PAUL RUSSELL
2024-09-02|06:00|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|06:03|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-02|06:06|BRUTOS DIAMANTES|SYRO FEAT. BISPO
2024-09-02|06:09|TOQUE-TOQUE|DA WEASEL
2024-09-02|06:14|LOSER|BECK
2024-09-02|06:19|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-02|06:22|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|06:27|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|06:30|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-02|06:34|PLACAS|BISPO FEAT. IVANDRO
2024-09-02|06:38|OVERDRIVE|OFENBACH FEAT. NORMA JEAN MARTINE
2024-09-02|06:42|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|06:45|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-02|06:48|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-02|06:53|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-02|06:57|SPRINTER|DAVE X CENTRAL CEE
2024-09-02|07:01|OHNANA|KAPO
2024-09-02|07:04|MOVE|ADAM PORT
2024-09-02|07:10|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-02|07:13|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|07:19|YES, AND?|ARIANA GRANDE
2024-09-02|07:22|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|07:28|QUERO FUGIR|SORAIA RAMOS
2024-09-02|07:31|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-02|07:36|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-02|07:39|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-02|07:43|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|07:47|MILAGRE|JURA
2024-09-02|07:53|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-02|07:55|DNA (LOVIN YOU)|BILLY GILLIES FEAT. HANNAH BOLEYN
2024-09-02|07:58|EL MERENGUE|MARSHMELLO & MANUEL TURIZO
2024-09-02|08:01|DAYLIGHT|DAVID KUSHNER
2024-09-02|08:04|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|08:09|AO TEU OUVIDO|BUBA ESPINHO FEAT. BARBARA TINOCO
2024-09-02|08:12|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-02|08:20|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-02|08:25|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|08:29|MENTA|DAVID CARREIRA FEAT. DJODJE
2024-09-02|08:32|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-02|08:39|NOIS JA TA RICO|MC IG, MC RYAN SP, OROCHI, DJ GLENNER & DJ NEGRET
2024-09-02|08:44|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-02|08:47|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|08:53|REDRUM|21 SAVAGE
2024-09-02|08:57|WHATEVER|KYGO & AVA MAX
2024-09-02|09:00|LUNCH|BILLIE EILISH
2024-09-02|09:03|TOUGH|QUAVO & LANA DEL REY
2024-09-02|09:09|CHAKRAS|IVANDRO FEAT. JULINHO KSD
2024-09-02|09:13|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|09:23|BEAUTIFUL THINGS|BENSON BOONE
2024-09-02|09:26|VIDA BOA|DAVID CARREIRA & JULIETTE
2024-09-02|09:32|A VIDA DA|JURA
2024-09-02|09:39|CHIHIRO|GRAVAGERZ
2024-09-02|09:41|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-02|09:44|RGTN|PROFJAM
2024-09-02|09:48|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|09:55|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|09:58|NOT LIKE US|KENDRICK LAMAR
2024-09-02|10:03|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-02|10:07|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|10:09|MUSIC SOUNDS BETTER WITH YOU|STARDUST
2024-09-02|10:13|GIRLS|THE KID LAROI
2024-09-02|10:16|LOVERS IN A PAST LIFE|CALVIN HARRIS X RAG N BONE MAN
2024-09-02|10:18|STARGAZING|MYLES SMITH
2024-09-02|10:21|TENHO DE PENSAR|PIKIKA
2024-09-02|10:24|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|10:27|HOUDINI|EMINEM
2024-09-02|10:31|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-02|10:34|AMOR DE FERRO|DIOGO PICARRA & PEDRO ABRUNHOSA
2024-09-02|10:37|POCPOC|PEDRO SAMPAIO
2024-09-02|10:39|MURDER ON THE DANCE FLOOR|SOPHIE ELLIS-BEXTOR
2024-09-02|10:43|SAUDADE|VAN ZEE FEAT. PIKIKA
2024-09-02|10:46|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|10:52|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|10:56|BENCAO|MIZZY MILES FEAT. VAN ZEE & BISPO
2024-09-02|11:00|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|11:03|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-02|11:06|I DONT WANNA WAIT|DAVID GUETTA + ONEREPUBLIC
2024-09-02|11:11|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|11:15|FALA-ME A VERDADE|BIA CABOZ & PIRUKA
2024-09-02|11:18|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-02|11:21|WOMANS WORLD|KATY PERRY
2024-09-02|11:23|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-02|11:27|CRUEL SUMMER|TAYLOR SWIFT
2024-09-02|11:30|NOIS JA TA RICO|MC IG, MC RYAN SP, OROCHI, DJ GLENNER & DJ NEGRET
2024-09-02|11:35|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|11:37|OHNANA|KAPO
2024-09-02|11:40|CORDAPELE|SLOW J
2024-09-02|11:43|MOVE|ADAM PORT
2024-09-02|11:46|MADE FOR ME|MUNI LONG
2024-09-02|11:49|HERE WITH ME|D4VD
2024-09-02|11:52|IGUAL QUE UN ANGEL|KALI UCHIS FEAT. PESO PLUMA
2024-09-02|11:56|ITS NOT FAIR|KENYA GRACE
2024-09-02|11:59|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-02|12:01|LIGHTER|GALANTIS, DAVID GUETTA & 5 SECONDS OF SUMMER
2024-09-02|12:04|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|12:07|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-02|12:09|FIM DO NADA|MIZZY MILES FEAT. T-REX & ZARA G.
2024-09-02|12:13|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-02|12:18|ILL BE WAITING|CIAN DUCROT
2024-09-02|12:21|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|12:25|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-02|12:28|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-02|12:31|MY LOVE MINE ALL MINE|MITSKI
2024-09-02|12:33|TRAINING SEASON|DUA LIPA
2024-09-02|12:37|IF WE EVER BROKE UP|MAE STEPHENS
2024-09-02|12:39|NAO SOMOS IGUAIS|DIANA LIMA
2024-09-02|12:42|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-02|12:49|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|12:52|MWAKI|ZERB, SOFIYA NZAU
2024-09-02|12:56|OBSESSED|OLIVIA RODRIGO
2024-09-02|12:58|MONTERO (CALL ME BY YOUR NAME)|LIL NAS X
2024-09-02|13:01|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|13:04|CHIHIRO|GRAVAGERZ
2024-09-02|13:06|AUSTIN|DASHA
2024-09-02|13:13|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|13:15|LOVE FORA DE STOCK|PIKIKA
2024-09-02|13:18|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-02|13:22|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-02|13:24|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-02|13:27|WISH YOU THE BEST|LEWIS CAPALDI
2024-09-02|13:30|NOIS JA TA RICO|MC IG, MC RYAN SP, OROCHI, DJ GLENNER & DJ NEGRET
2024-09-02|13:35|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|13:38|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-02|13:41|NÃƑO Ã‰S TU SOU EU|BARBARA TINOCO
2024-09-02|13:44|LUNCH|BILLIE EILISH
2024-09-02|13:48|BELONG TOGETHER|MARK AMBOR
2024-09-02|13:50|DOUBLE FANTASY|THE WEEKND FEAT. FUTURE
2024-09-02|13:54|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-02|13:57|1-800-273-8255|LOGIC FEAT. ALESSIA CARA & KHALID
2024-09-02|14:01|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-02|14:06|CYNICAL|TWOCOLORS X SAFRI DUO X CHRIS DE SARANDY
2024-09-02|14:09|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|14:14|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-02|14:16|CORACAO|JURA
2024-09-02|14:19|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-02|14:22|RUNAWAY (U & I)|GALANTIS
2024-09-02|14:25|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|14:29|NOT LIKE US|KENDRICK LAMAR
2024-09-02|14:33|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-02|14:36|USED TO BE YOUNG|MILEY CYRUS
2024-09-02|14:40|NOVO BALANÃ‡O|VEIGH, BVGA BEATZ
2024-09-02|14:42|LA BACHATA|MANUEL TURIZO
2024-09-02|14:44|NOTAS DE CEM|INSTINTO 26
2024-09-02|14:52|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|14:55|THE DOOR|TEDDY SWIMS
2024-09-02|15:00|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|15:02|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-02|15:06|ONE OF THE GIRLS|THE WEEKND, JENNIE, LILY-ROSE DEPP
2024-09-02|15:13|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|15:16|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|15:19|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-02|15:21|OHNANA|KAPO
2024-09-02|15:24|LOVELY|BILLIE EILISH FEAT. KHALID
2024-09-02|15:27|TOUGH|QUAVO & LANA DEL REY
2024-09-02|15:30|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|15:34|FUMACA|BARBARA BANDEIRA FEAT. VEIGH
2024-09-02|15:37|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-02|15:40|YOU ARE THE REASON|CALUM SCOTT
2024-09-02|15:43|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-02|15:46|ALMA NUA|VAN ZEE
2024-09-02|15:49|FOGO|SLOW J
2024-09-02|15:52|LUNA|FEID, ATL JACOB
2024-09-02|15:55|EYES CLOSED|IMAGINE DRAGONS
2024-09-02|15:58|LIL BOO THANG|PAUL RUSSELL
2024-09-02|16:00|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-02|16:06|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|16:09|JINGLE.TM|PEDRO TEIXEIRA DA MOTA FEAT. LON3R JOHNY, RICHIE CAMPBELL, PLUTONIO, VAN ZEE, PROFJAM & LHAST
2024-09-02|16:14|GIRLS|THE KID LAROI
2024-09-02|16:17|PRADA|CASSO X RAYE X D-BLOCK EUROPE
2024-09-02|16:19|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-02|16:23|PILLOWTALK|ZAYN
2024-09-02|16:27|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|16:30|MOVE|ADAM PORT
2024-09-02|16:33|CHIHIRO|GRAVAGERZ
2024-09-02|16:37|SINCERO|MURTA
2024-09-02|16:39|END OF BEGINNING|DJO
2024-09-02|16:42|CANT HOLD US|MACKLEMORE & RYAN LEWIS FEAT. RAY DALTON
2024-09-02|16:46|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-02|16:53|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|16:56|GREEDY|TATE MCRAE
2024-09-02|16:58|PROBLEMAS DE UM MILIONARIO|WIU
2024-09-02|17:00|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|17:03|STUMBLIN IN|CYRIL
2024-09-02|17:06|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-02|17:15|I TOOK A PILL IN IBIZA|MIKE POSNER
2024-09-02|17:19|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-02|17:26|WOMANS WORLD|KATY PERRY
2024-09-02|17:28|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-02|17:32|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-02|17:37|NOIS JA TA RICO|MC IG, MC RYAN SP, OROCHI, DJ GLENNER & DJ NEGRET
2024-09-02|17:42|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|17:46|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-02|17:50|PRICELESS|INSTINTO 26 & IVANDRO
2024-09-02|17:53|STARGAZING|MYLES SMITH
2024-09-02|17:57|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|18:01|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|18:04|VER-TE DORMIR|CARLÃƑO
2024-09-02|18:07|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-02|18:14|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-02|18:16|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|18:19|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-02|18:23|RITMO (BAD BOYS FOR LIFE)|BLACK EYED PEAS X J. BALVIN
2024-09-02|18:27|STAY|WUANT & BLUNDER
2024-09-02|18:29|STRANGERS|KENYA GRACE
2024-09-02|18:32|ESPRESSO|SABRINA CARPENTER
2024-09-02|18:37|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|18:40|LUNCH|BILLIE EILISH
2024-09-02|18:42|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-02|18:50|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-02|18:53|ONE DANCE|DRAKE FEAT. WIZKID & KYLA
2024-09-02|18:56|NOSSO QUADRO|ANA CASTELA & AGROPLAY
2024-09-02|18:59|NOT LIKE US|KENDRICK LAMAR
2024-09-02|19:04|STARBOY|THE WEEKND FEAT. DAFT PUNK
2024-09-02|19:08|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-02|19:15|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|19:19|BELIEVER|IMAGINE DRAGONS
2024-09-02|19:23|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-02|19:26|OHNANA|KAPO
2024-09-02|19:28|DARLING|SHIMZA WITH ALOE BLACC
2024-09-02|19:32|I LIKE THE WAY YOU KISS ME|ARTEMAS
2024-09-02|19:37|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|19:40|ELA NÃƑO SABE POIS NÃƑO|BÃRBARA TINOCO
2024-09-02|19:43|TOUGH|QUAVO & LANA DEL REY
2024-09-02|19:46|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|19:50|CHAMADAS|IVANDRO FEAT. VAN ZEE
2024-09-02|19:52|ACORDAR|PLUTONIO
2024-09-02|19:56|SCARED TO START|MICHAEL MARCAGI FEAT. JOY OLADOKUN
2024-09-02|19:58|LIL BOO THANG|PAUL RUSSELL
2024-09-02|20:01|SUNFLOWER|POST MALONE & SWAE LEE
2024-09-02|20:03|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|20:06|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-02|20:08|WHY WHY WHY|SHAWN MENDES
2024-09-02|20:11|NOVIDADE NA AREA|MC LIVINHO & DJ MATT D
2024-09-02|20:13|EU E TU|MIKE 11 FEAT. D.A.M.A.
2024-09-02|20:18|HOUDINI|EMINEM
2024-09-02|20:22|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-02|20:27|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|20:29|NOIS JA TA RICO|MC IG, MC RYAN SP, OROCHI, DJ GLENNER & DJ NEGRET
2024-09-02|20:34|SI NO ESTÃS|IÃ‘IGO QUINTERO
2024-09-02|20:37|BARCO|IVANDRO FEAT. BISPO
2024-09-02|20:41|LOSE CONTROL|TEDDY SWIMS
2024-09-02|20:44|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-02|20:47|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|20:51|GIRLS|THE KID LAROI
2024-09-02|20:57|WATER|TYLA
2024-09-02|21:01|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|21:04|BEGGIN|MANESKIN
2024-09-02|21:08|GUESS|CHARLI XCX FEAT. BILLIE EILISH
